Date,Open,High,Low,Close,Adj Close,Volume
2018-11-05,92.507790,93.246986,92.147202,92.579903,76.331284,1729296
2018-11-06,92.850342,92.850342,91.732536,91.768593,75.662369,2054164
2018-11-07,91.966911,93.283043,91.966911,92.615967,76.361031,1844314
2018-11-08,91.948883,94.509026,91.948883,93.319099,76.940750,2729066
2018-11-09,92.868370,93.120781,91.822678,92.255379,76.063721,2992308
2018-11-12,92.652023,92.940491,90.254143,90.290199,74.443443,3125860
2018-11-13,90.470490,91.966911,90.200050,91.678444,75.588043,2559081
2018-11-14,90.975304,91.822678,90.182022,90.632751,74.725876,2599519
2018-11-15,91.173630,92.093117,90.596695,91.371948,75.335342,2869790
2018-11-16,91.750565,92.309464,90.596695,91.353920,75.320473,3365502
2018-11-19,90.903191,91.588303,89.929611,90.163994,74.339394,2508815
2018-11-20,89.397751,90.218079,88.667572,89.172386,73.521828,3198157
2018-11-21,89.803406,91.029396,89.623116,90.831070,74.889389,2345228
2018-11-22,90.632751,91.101509,90.118919,90.236107,74.398842,1750888
2018-11-23,90.290199,90.704872,89.830452,90.632751,74.725876,1655421
2018-11-26,91.047424,92.904427,90.957275,92.363556,76.152916,2586866
2018-11-27,92.615967,92.796257,91.606331,92.489761,76.256966,1858427
2018-11-28,92.724136,92.922462,92.075089,92.327499,76.123184,1884391
2018-11-29,92.597931,93.499397,92.075089,92.219322,76.033989,1910704
2018-11-30,92.525818,92.652023,91.948883,92.309464,76.108315,2262083
2018-12-03,93.643623,94.382828,93.571510,93.787865,77.327240,2910885
2018-12-04,93.355164,93.589539,92.615967,92.850342,76.554260,2126908
2018-12-05,91.822678,91.912827,90.704872,91.047424,75.067772,2456631
2018-12-06,89.902573,90.218079,87.504684,88.045563,72.592758,5066085
2018-12-07,88.568413,89.424797,88.063591,88.063591,72.607628,2818644
2018-12-10,87.666946,88.207825,86.999870,87.405525,72.065063,3187613
2018-12-11,88.000488,89.136330,87.991478,88.252899,72.763710,3160792
2018-12-12,88.379105,90.019760,88.379105,89.704247,73.960335,2947266
2018-12-13,89.956657,91.065453,89.740311,90.542603,74.651550,2549660
2018-12-14,89.560013,90.686836,89.352676,90.326256,74.473175,2288977
2018-12-17,90.596695,91.209686,89.100273,89.767349,74.012367,2175573
2018-12-18,89.569031,91.209686,89.361694,90.434433,74.562363,2599367
2018-12-19,90.488518,90.722900,89.596069,89.704247,73.960335,2910644
2018-12-20,88.631516,88.919975,87.540749,88.694611,73.127892,4132343
2018-12-21,88.541367,88.649544,87.540749,88.496292,72.964386,7395807
2018-12-27,88.343048,88.397133,85.611626,86.377861,71.217758,3447175
2018-12-28,86.837608,88.442207,86.837608,87.784142,72.377228,1888350
2019-01-02,87.459618,88.712646,86.224617,88.415161,72.897499,2435666
2019-01-03,87.684982,88.090637,85.701767,86.044319,70.942757,2865101
2019-01-04,86.936768,89.650162,86.684357,89.415779,73.722496,3020567
2019-01-07,90.055817,90.055817,86.999870,88.243881,72.756287,2798903
2019-01-08,88.189796,89.758339,88.171768,88.595451,73.046135,2697618
2019-01-09,89.055199,89.532974,88.270927,88.919975,73.313713,2263317
2019-01-10,88.361076,89.064209,87.964432,89.028152,73.402908,2102836
2019-01-11,89.199432,89.677208,87.748077,87.919357,72.488708,2646081
2019-01-14,87.630890,88.036545,86.999870,87.757095,72.354927,2076365
2019-01-15,88.577423,89.037170,87.576805,88.072609,72.615059,1834281
2019-01-16,88.469246,88.631516,87.351440,87.973450,72.533310,2034961
2019-01-17,87.360451,88.406143,87.198189,88.252899,72.763710,1961945
2019-01-18,88.892937,90.831070,88.793777,90.650780,74.740753,4735701
2019-01-21,90.416405,91.029396,90.218079,90.831070,74.889389,1413643
2019-01-22,90.236107,90.308228,88.901947,89.632133,73.900879,2390739
2019-01-23,89.199432,89.632133,88.577423,88.928993,73.321152,2116549
2019-01-24,88.928993,89.740311,88.442207,89.244507,73.581284,2375842
2019-01-25,89.938629,91.299835,89.875526,90.434433,74.562363,2821408
2019-01-28,90.145966,90.686836,89.686218,90.163994,74.339394,2340800
2019-01-29,90.145966,90.921219,89.569031,90.614723,74.711014,2683072
2019-01-30,90.145966,90.416405,88.514320,89.947639,74.161011,4295211
2019-01-31,86.675346,87.820198,85.494431,86.341805,74.328163,4475213
2019-02-01,86.197571,86.440964,85.422318,86.197571,74.203995,3722694
2019-02-04,86.098412,86.531113,84.737206,85.638664,73.722847,2527328
2019-02-05,85.683739,87.612862,85.638664,86.837608,74.754974,3314365
2019-02-06,86.359833,86.720413,85.972206,86.008263,74.041039,2561303
2019-02-07,85.359215,85.746841,83.601364,83.646439,72.007835,3735075
2019-02-08,83.385017,83.664467,81.897606,82.501587,71.022270,3408121
2019-02-11,82.961327,83.493195,82.582718,83.159653,71.588776,2080676
2019-02-12,83.835747,84.007027,83.069504,83.141624,71.573257,1946714
2019-02-13,83.403046,83.763634,82.790054,83.006401,71.456841,2230536
2019-02-14,83.736588,84.674103,83.159653,83.159653,71.588776,2916286
2019-02-15,83.024429,85.512459,82.772026,85.296112,73.427971,3551657
2019-02-18,84.962570,85.205963,84.295494,84.647057,72.869217,1666181
2019-02-19,84.529869,84.863411,83.961952,84.782280,72.985626,2022035
2019-02-20,84.592972,85.548523,84.592972,85.278084,73.412437,2005149
2019-02-21,85.593590,85.746841,84.773262,85.133850,73.288284,1814572
2019-02-22,85.422318,86.729431,85.115822,86.395889,74.374718,2750740
2019-02-25,86.972824,87.468628,86.440964,87.053955,74.941223,2442588
2019-02-26,87.441582,88.965050,87.333412,88.460236,76.151833,3363287
2019-02-27,87.991478,88.171768,86.774506,87.153114,75.026588,2466490
2019-02-28,86.458992,86.846619,85.909103,86.657318,74.599770,2777301
2019-03-01,87.351440,88.189796,87.099030,87.387497,75.228355,2450103
2019-03-04,87.802170,88.316002,87.486656,87.820198,75.600861,2099837
2019-03-05,87.666946,87.730049,87.008881,87.639908,75.445648,1898269
2019-03-06,87.288338,88.234871,87.135086,87.639908,75.445648,1513589
2019-03-07,87.423553,87.693993,86.368851,86.945786,74.848099,2043572
2019-03-08,86.422935,86.585197,85.278084,85.764870,73.831505,2456178
2019-03-11,85.954178,86.341805,85.350197,86.341805,74.328163,1602142
2019-03-12,86.900711,87.026917,86.332787,86.639282,74.584251,2037057
2019-03-13,86.477020,86.801552,86.116440,86.684357,74.623055,2126798
2019-03-14,86.765488,87.748077,86.675346,87.297348,75.150749,2234379
2019-03-15,87.703011,88.667572,86.918739,88.325012,76.035423,8439806
2019-03-18,88.532349,88.910965,88.063591,88.325012,76.035423,1969068
2019-03-19,88.793777,90.100891,88.433189,89.695236,77.214996,2496177
2019-03-20,89.560013,90.028770,87.459618,87.757095,75.546532,2970657
2019-03-21,87.450600,90.073845,87.405525,88.712646,76.369125,2911663
2019-03-22,88.802788,89.046181,85.566551,85.891075,73.940147,3352138
2019-03-25,85.467384,86.179543,85.133850,85.548523,73.645256,1688541
2019-03-26,85.728813,85.909103,84.917496,85.440346,73.552132,1617826
2019-03-27,85.422318,86.567169,85.115822,86.152496,74.165192,2107756
2019-03-28,86.287720,86.558151,85.638664,85.638664,73.722847,1414329
2019-03-29,86.468010,87.008881,85.855019,86.486038,74.452324,2267326
2019-04-01,87.315384,88.469246,87.252281,88.297974,76.012146,2224817
2019-04-02,88.478264,89.758339,88.180779,89.397751,76.958900,2341743
2019-04-03,90.136948,91.119537,89.983704,90.776985,78.146233,2841365
2019-04-04,90.398376,91.480125,89.974686,91.029396,78.363510,1652659
2019-04-05,90.885162,92.111145,90.867134,92.075089,79.263718,2155325
2019-04-08,91.930855,92.345528,91.516182,91.966911,79.170586,1679327
2019-04-09,91.696472,91.930855,90.686836,90.776985,78.146233,2254240
2019-04-10,90.813042,91.732536,90.813042,91.570267,78.829132,1399598
2019-04-11,91.966911,92.832314,91.444069,92.345528,79.496521,1973369
2019-04-12,92.237350,93.679688,92.002968,93.625595,80.598473,2251442
2019-04-15,93.625595,93.697716,92.814285,93.517426,80.505356,1237192
2019-04-16,93.481361,94.545090,93.301071,94.238594,81.126190,2021865
2019-04-17,94.472969,95.698952,94.166473,95.410484,82.135017,2824908
2019-04-18,95.410484,96.492241,95.158081,96.005455,82.647202,3442940
2019-04-23,95.915306,96.059540,95.031876,95.266258,82.010857,1670469
2019-04-24,94.815521,95.807129,94.436913,95.212166,81.964294,1919199
2019-04-25,94.797493,95.392456,94.581146,95.230194,81.979813,1832760
2019-04-26,95.230194,95.248222,94.617203,94.923698,81.715965,1550587
2019-04-29,94.707352,95.428520,94.202530,95.428520,82.150543,1481082
2019-04-30,95.158081,96.834793,94.995819,96.221802,82.833458,2614281
2019-05-02,96.005455,96.221802,94.815521,94.959755,81.747009,1857095
2019-05-03,94.617203,95.716988,94.545090,95.338371,82.072937,1477200
2019-05-06,92.958519,94.617203,92.670052,94.292679,81.172745,2318209
2019-05-07,94.653259,94.743408,92.002968,92.381584,79.527557,2818596
2019-05-08,96.456184,97.447784,95.284286,96.600418,83.159386,4907513
2019-05-09,95.825157,96.492241,94.887642,94.905670,81.700447,2926377
2019-05-10,95.554726,97.105232,95.392456,96.474213,83.050743,3401038
2019-05-13,96.906914,96.979027,94.202530,94.454941,81.312439,2506674
2019-05-14,94.671288,95.608810,94.671288,95.590782,82.290230,1984673
2019-05-15,95.626839,96.366035,94.328735,96.167717,82.786888,2474948
2019-05-16,95.644867,97.952606,95.626839,97.952606,84.323425,2651391
2019-05-17,97.952606,98.114868,96.257858,96.834793,83.361145,3066680
2019-05-20,97.177345,97.429756,94.905670,95.103989,81.871178,2520726
2019-05-21,97.357643,97.429756,96.275887,96.654503,83.205940,2851754
2019-05-22,96.113625,96.510269,95.031876,96.041512,82.678253,1989165
2019-05-23,95.392456,95.735016,93.427277,93.481361,80.474319,3193460
2019-05-24,94.202530,95.608810,94.094360,94.851585,81.653885,1974202
2019-05-27,95.554726,95.698952,94.923698,94.923698,81.715965,770662
2019-05-28,95.031876,95.392456,94.220558,94.923698,81.715965,2280633
2019-05-29,94.022240,94.472969,92.453697,92.706108,79.806938,2439056
2019-05-30,93.481361,93.715744,92.724136,92.958519,80.024223,1121755
2019-05-31,92.039032,92.273407,90.975304,91.444069,78.720490,2415357
2019-06-03,91.047424,92.435669,90.254143,92.327499,79.481003,2158987
2019-06-04,92.201294,94.310707,91.750565,94.004211,80.924423,2406505
2019-06-05,93.751801,94.851585,93.571510,94.184502,81.079620,1578962
2019-06-06,93.859978,94.743408,93.030632,93.373192,80.381203,1513589
2019-06-07,93.607567,94.328735,93.427277,93.968155,80.893379,1740674
2019-06-11,94.545090,95.987419,94.148445,95.158081,81.917740,2212061
2019-06-12,94.490997,95.284286,94.400856,94.671288,81.498688,1430947
2019-06-13,94.310707,95.338371,94.238594,94.815521,81.622833,1337390
2019-06-14,94.671288,94.779465,93.499397,93.769829,80.722649,1444615
2019-06-17,93.823921,93.986183,92.850342,93.228958,80.257034,1379994
2019-06-18,92.778229,95.680923,92.453697,95.374428,82.103981,2864989
2019-06-19,95.500633,96.239830,95.320343,95.807129,82.476479,1687953
2019-06-20,96.456184,96.924942,95.969391,95.969391,82.616165,2139379
2019-06-21,95.771072,96.708588,95.031876,95.320343,82.057419,6342852
2019-06-24,95.590782,95.969391,95.320343,95.608810,82.305756,1765757
2019-06-25,95.320343,95.879250,94.472969,94.472969,81.327957,2271529
2019-06-26,94.310707,94.364792,92.579903,93.517426,80.505356,2929229
2019-06-27,93.733772,93.878006,92.579903,93.337128,80.350151,1766244
2019-06-28,93.517426,94.563118,93.228958,94.292679,81.172745,2448548
2019-07-01,95.103989,95.861221,94.905670,95.554726,82.259193,1931473
2019-07-02,95.554726,95.861221,94.653259,94.653259,81.483154,1898919
2019-07-03,94.671288,94.995819,94.094360,94.995819,81.778053,1818539
2019-07-04,94.941727,95.230194,94.743408,95.140053,81.902222,1175182
2019-07-05,94.545090,94.563118,91.552238,92.345528,79.496521,3510829
2019-07-08,92.327499,92.760201,90.776985,91.480125,78.751526,2291824
2019-07-09,90.849098,91.516182,90.055817,91.317863,78.611855,2923660
2019-07-10,91.137566,91.840706,90.506546,90.849098,78.208305,2333344
2019-07-11,91.227715,91.642387,88.613480,89.866508,77.362442,2953400
2019-07-12,89.514938,90.254143,89.469872,89.857498,77.354683,1869107
2019-07-15,90.091873,90.704872,89.118301,89.920601,77.409004,1761659
2019-07-16,89.920601,90.740929,89.785378,90.452461,77.866867,1851516
2019-07-17,90.236107,90.849098,89.541985,89.857498,77.354683,1982754
2019-07-18,89.776367,90.200050,89.280563,89.406769,76.966660,1910375
2019-07-19,89.866508,90.236107,89.046181,89.731293,77.246025,2475914
2019-07-22,89.605087,89.983704,89.334648,89.695236,77.214996,1445329
2019-07-23,90.136948,92.147202,89.965675,91.444069,78.720490,2845705
2019-07-24,92.147202,92.435669,91.444069,92.165230,79.341309,2096188
2019-07-25,92.760201,93.246986,90.632751,91.011368,78.347992,2761992
2019-07-26,91.065453,91.335892,90.488518,91.029396,78.363510,1677175
2019-07-29,90.776985,91.840706,90.776985,91.227715,78.534241,1571700
2019-07-30,91.227715,91.606331,89.199432,89.803406,77.308121,2691893
2019-07-31,89.947639,90.028770,88.883919,89.235489,76.819214,2361384
2019-08-01,85.999252,86.395889,84.016037,85.638664,73.722847,6783946
2019-08-02,83.493195,83.646439,82.140999,83.069504,71.511177,6027760
2019-08-05,82.285233,82.474541,80.716698,80.906006,69.648705,4734818
2019-08-06,81.311661,82.014801,80.581474,80.806839,69.563332,3340190
2019-08-07,80.806839,81.158409,79.905380,80.554436,69.346039,3016929
2019-08-08,81.537025,81.627167,80.572464,81.564072,70.215210,2393195
2019-08-09,81.257568,81.347717,79.815239,80.229912,69.066681,2863524
2019-08-12,80.725708,81.311661,79.616913,79.887352,68.771790,1549088
2019-08-13,79.671005,80.707680,78.399948,80.446259,69.252922,3743220
2019-08-14,80.509361,80.662605,77.597649,77.660751,66.854988,3739755
2019-08-15,78.282753,78.282753,76.101227,76.624069,65.962555,3746092
2019-08-16,76.876480,77.489471,76.624069,77.381294,66.614418,3026696
2019-08-19,77.795967,78.958847,77.498482,78.634323,67.693100,2510446
2019-08-20,78.535164,78.985893,78.120491,78.625313,67.685349,2084918
2019-08-21,78.877716,80.545418,78.877716,80.338081,69.159790,2787353
2019-08-22,80.067642,81.032204,79.842278,80.166809,69.012360,2172670
2019-08-23,80.446259,80.860931,79.499725,79.499725,68.438095,2747205
2019-08-26,79.328445,80.031586,78.733482,79.842278,68.732986,1683912
2019-08-27,79.634941,80.563446,79.220276,80.229912,69.066681,1898534
2019-08-28,80.446259,80.455276,79.003922,79.968483,68.841629,1628359
2019-08-29,80.085670,81.302643,80.022575,81.131371,69.842712,2107966
2019-08-30,81.158409,82.104942,80.860931,81.987755,70.579941,2635781
2019-09-02,81.600128,82.005783,81.392792,81.591110,70.238480,1190629
2019-09-03,81.546036,81.600128,80.581474,81.014175,69.741814,1655296
2019-09-04,82.014801,82.672859,81.726334,82.213120,70.773941,1657770
2019-09-05,82.925270,83.348961,82.321297,82.528633,71.045547,2394233
2019-09-06,82.862167,83.520233,82.384399,83.430092,71.821587,1981520
2019-09-09,83.745598,84.908485,83.628410,84.908485,73.094269,2014213
2019-09-10,84.908485,86.936768,84.800308,86.540123,74.498894,3200740
2019-09-11,86.927750,87.928375,86.738449,87.775124,75.562057,2385442
2019-09-12,88.234871,88.334030,86.332787,87.180161,75.049866,2744077
2019-09-13,87.171150,87.865273,86.855637,87.369469,75.212837,2176512
2019-09-16,86.855637,87.639908,86.684357,87.171150,75.042114,1364458
2019-09-17,87.252281,87.820198,86.954796,87.450600,75.282669,1694908
2019-09-18,87.603851,87.603851,87.026917,87.044945,74.933464,1293614
2019-09-19,86.990852,88.081619,86.774506,87.865273,75.639656,1976513
2019-09-20,88.090637,88.667572,87.378487,88.352058,76.058708,6312559
2019-09-23,88.171768,88.478264,86.188553,87.108047,74.987793,2333073
2019-09-24,87.108047,87.342422,86.080383,86.080383,74.103111,1611585
2019-09-25,85.981216,86.477020,85.260056,86.477020,74.444565,1947104
2019-09-26,86.774506,87.919357,86.278702,86.278702,74.273842,2426164
2019-09-27,86.918739,88.424179,86.558151,87.766113,75.554283,2115637
2019-09-30,87.666946,88.775742,87.405525,88.568413,76.244957,1923629
2019-10-01,88.901947,89.271545,87.090019,87.279320,75.135223,2349728
2019-10-02,87.369469,87.396515,85.494431,85.494431,73.598686,2765321
2019-10-04,85.855019,86.053337,84.764252,85.909103,73.955666,2269224
2019-10-07,85.773888,87.008881,85.278084,86.918739,74.824814,1846111
2019-10-08,86.855637,86.945786,84.935524,85.566551,73.660782,2122128
2019-10-09,85.656693,87.513702,85.431328,86.486038,74.452324,2026800
2019-10-10,86.089394,87.252281,85.963188,86.981842,74.879143,2543954
2019-10-11,86.954796,89.370712,86.954796,89.361694,76.927864,2853940
2019-10-14,88.974068,89.415779,87.838226,89.406769,76.966660,1581571
2019-10-15,89.911583,90.542603,89.145348,90.037788,77.509880,2771355
2019-10-16,90.506546,90.903191,89.947639,90.795013,78.161743,2339156
2019-10-17,90.163994,91.912827,89.145348,89.172386,76.764900,2992152
2019-10-18,89.334648,90.127937,88.983078,89.938629,77.424522,2630172
2019-10-21,90.145966,92.291435,90.046806,91.894798,79.108505,2250654
2019-10-22,91.930855,93.102753,91.876762,93.030632,80.086304,2090355
2019-10-23,92.381584,94.364792,92.327499,93.463333,80.458794,2142296
2019-10-24,93.914063,94.527061,93.283043,93.553482,80.536400,1781386
2019-10-25,93.715744,94.112389,93.283043,94.112389,81.017548,1247480
2019-10-28,93.751801,95.230194,93.751801,94.761436,81.576279,1866589
2019-10-29,94.833557,95.428520,94.274651,95.103989,81.871178,1499618
2019-10-30,94.815521,95.158081,93.337128,94.346764,81.219299,1792266
2019-10-31,94.653259,94.653259,92.994576,93.192894,80.225983,2553507
2019-11-01,93.192894,94.815521,93.138809,94.599174,81.436592,1566731
2019-11-04,95.031876,97.321587,95.031876,96.870850,83.392181,3048610
2019-11-05,96.672531,97.754280,96.600418,97.700195,84.106140,2507745
2019-11-06,97.501877,98.439392,96.798737,97.682167,84.090622,2732276
2019-11-07,99.701439,103.126984,99.521141,102.459900,88.203575,4914271
2019-11-08,102.766396,103.036835,101.702675,102.586105,88.312225,3061218
2019-11-11,100.819244,102.261581,100.530777,101.450272,87.334427,2548216
2019-11-12,101.864937,103.505592,101.648590,103.199097,88.839920,2177806
2019-11-13,102.874573,103.469536,102.063263,103.289246,88.917526,1785219
2019-11-14,102.982750,103.613770,102.946693,103.451508,89.057213,1819047
2019-11-15,103.667854,104.028442,102.982750,103.667854,89.243462,2517224
2019-11-18,103.433479,103.595741,102.513992,103.126984,88.777840,1548131
2019-11-19,103.253189,104.479172,102.730339,103.163040,88.808884,1953877
2019-11-20,102.387787,103.703918,102.009171,103.505592,89.103767,1927675
2019-11-21,103.036835,103.848152,102.225525,103.523628,89.119293,2346802
2019-11-22,103.361359,104.551292,103.036835,103.469536,89.072731,2362701
2019-11-25,104.010414,104.983994,103.685890,104.947929,90.345428,2128124
2019-11-26,104.695518,106.101799,104.515228,106.101799,91.338745,3995103
2019-11-27,106.354210,106.624649,105.560921,105.939537,91.199059,1848254
2019-11-28,105.290489,106.029686,105.290489,105.777275,91.059364,1027711
2019-11-29,105.218369,105.885452,104.731583,105.578957,90.888641,1864455
2019-12-02,105.578957,107.832603,104.443115,104.749611,90.174706,3589086
2019-12-03,104.947929,105.596985,104.515228,105.398659,90.733444,2288403
2019-12-04,105.308517,107.039314,105.308517,106.318153,91.524994,2305517
2019-12-05,106.029686,106.516472,104.695518,104.695518,90.128128,2416672
2019-12-06,104.983994,105.777275,104.479172,105.290489,90.640312,1886501
2019-12-09,105.615013,105.615013,104.370995,104.587349,90.035011,1411639
2019-12-10,104.190704,104.226761,102.676254,103.992386,89.522827,2265874
2019-12-11,103.758003,106.047714,103.758003,105.651070,90.950722,2340494
2019-12-12,105.596985,106.949173,104.893845,106.264061,91.478424,2334757
2019-12-13,107.363846,107.868660,105.903481,106.173920,91.400818,3107246
2019-12-16,106.552528,108.085014,106.372238,108.085014,93.046013,2409745
2019-12-17,107.868660,107.868660,106.372238,106.588585,91.757797,2458502
2019-12-18,106.173920,106.985229,105.362602,105.362602,90.702400,2241899
2019-12-19,105.110191,105.867416,104.965958,105.867416,91.136971,2521883
2019-12-20,105.651070,106.913116,105.651070,106.498444,91.680199,6143014
2019-12-23,106.011658,106.516472,105.903481,105.939537,91.199059,1415210
2019-12-27,105.921509,106.985229,105.705154,106.588585,91.757797,1216387
2019-12-30,105.939537,106.336182,105.056107,105.056107,90.438545,906002
2020-01-02,104.929901,107.183548,104.929901,106.949173,92.068207,1891185
2020-01-03,106.029686,106.173920,104.118591,104.893845,90.298859,2258980
2020-01-06,103.848152,104.767639,102.856544,104.407059,89.879799,1875474
2020-01-07,104.929901,105.651070,104.100555,105.074135,90.454063,2500531
2020-01-08,104.569321,105.705154,103.397423,105.506836,90.826561,2017445
2020-01-09,106.534500,106.859024,106.246033,106.732819,91.881958,1925148
2020-01-10,106.606621,106.696762,104.569321,104.569321,90.019485,2282447
2020-01-13,105.218369,105.362602,103.505592,104.352966,89.833237,2164232
2020-01-14,104.316910,105.380630,103.721947,104.929901,90.329903,1798018
2020-01-15,104.731583,105.218369,104.298882,104.334938,89.817719,1513858
2020-01-16,104.028442,104.623405,103.685890,104.623405,90.066048,1770670
2020-01-17,105.110191,105.560921,104.875816,105.560921,90.873116,2691331
2020-01-20,105.182312,105.741219,104.893845,105.308517,90.655830,1165114
2020-01-21,105.056107,105.867416,104.443115,105.651070,90.950722,1379995
2020-01-22,105.777275,106.426323,104.533257,104.587349,90.035011,1897278
2020-01-23,104.136620,104.965958,103.794060,104.208733,89.709076,1850273
2020-01-24,104.839752,106.895081,104.821724,106.300117,91.509468,2490364
2020-01-27,104.929901,105.038078,103.361359,103.505592,89.103767,2990899
2020-01-28,104.118591,104.370995,103.036835,103.992386,89.522827,2042223
2020-01-29,103.920265,105.182312,103.685890,104.857788,90.267822,1774195
2020-01-30,103.938293,103.938293,102.243553,102.532021,88.265663,2262370
2020-01-31,102.676254,102.910629,100.440636,100.638954,86.636002,3002914
2020-02-03,100.350487,101.071655,99.809608,100.260338,86.310066,2642144
2020-02-04,101.017570,101.846909,100.656982,101.846909,87.675873,2589069
2020-02-05,100.224281,103.090927,99.503113,102.513992,88.250145,4317314
2020-02-06,99.953842,100.062019,97.285522,97.970634,87.674393,3560251
2020-02-07,97.718224,98.331215,97.105232,97.628082,87.367851,2733345
2020-02-10,97.357643,98.042747,97.267494,97.628082,87.367851,1739582
2020-02-11,97.898514,99.106476,96.924942,98.655746,88.287506,2743204
2020-02-12,98.980270,99.178589,98.223045,98.781944,88.400452,1784931
2020-02-13,98.385307,98.998299,96.348007,96.600418,86.448181,2922198
2020-02-14,96.726616,97.087204,95.987419,96.149689,86.044823,1998648
2020-02-17,96.131653,97.375671,95.933334,97.249466,87.029022,1392102
2020-02-18,96.293922,96.564354,95.626839,96.311951,86.190033,1714581
2020-02-19,96.492241,96.852821,95.789101,96.348007,86.222305,1676507
2020-02-20,96.257858,97.015083,95.771072,95.771072,85.706001,1729841
2020-02-21,95.374428,95.969391,94.274651,94.959755,84.979950,2891179
2020-02-24,92.399612,92.633995,90.344284,90.957275,81.398117,4268376
2020-02-25,91.227715,91.371948,89.226479,89.478882,80.075096,3761172
2020-02-26,88.838844,89.587059,86.386879,88.793777,79.461990,5761415
2020-02-27,86.990852,87.919357,85.160889,87.171150,78.009888,6076933
2020-02-28,83.799690,84.881439,81.951698,84.016037,75.186363,9857623
2020-03-02,83.826729,85.864029,81.491951,82.609764,73.927879,6949694
2020-03-03,83.069504,85.169907,82.276222,82.925270,74.210228,5803331
2020-03-04,82.826111,83.348961,82.050858,82.898232,74.186035,4411473
2020-03-05,83.294868,83.448120,80.311043,81.203484,72.669395,4642410
2020-03-06,79.328445,80.293007,78.021332,78.571220,70.313766,6328163
2020-03-09,72.116768,74.965385,71.242355,72.558487,64.932945,10740385
2020-03-10,73.496002,76.164322,71.981552,72.098740,64.521515,9524718
2020-03-11,73.018234,74.397461,71.314468,71.855347,64.303703,7632725
2020-03-12,68.510933,69.069839,62.732574,62.732574,56.139687,13475422
2020-03-13,64.616631,68.402756,61.263199,62.732574,56.139687,11643903
2020-03-16,59.045605,61.722942,56.413345,59.424217,53.179024,12226983
2020-03-17,62.444111,62.579327,57.242687,60.983746,54.574654,8742786
2020-03-18,58.594875,59.027576,54.303928,54.880863,49.113155,8766555
2020-03-19,54.763672,58.144146,52.978783,54.889877,49.121220,6102553
2020-03-20,58.180206,62.182686,57.945824,60.388783,54.042221,9674299
2020-03-23,57.693417,63.643051,56.791958,61.218124,54.784401,6625998
2020-03-24,65.319763,68.294579,64.625641,68.294579,61.117153,7649517
2020-03-25,70.043411,70.764580,65.932755,68.916588,61.673794,6274730
2020-03-26,67.158745,69.565643,66.762100,69.168999,61.899681,5181190
2020-03-27,67.519325,68.583046,65.148491,65.761482,58.850273,5194118
2020-03-30,66.212212,67.843849,65.013268,67.843849,60.713795,3511642
2020-03-31,68.781372,71.152206,67.933998,69.836075,62.496647,5633449
2020-04-01,67.609474,67.906952,66.176155,66.726044,59.713463,4742017
2020-04-02,66.662941,69.547607,66.437576,68.871513,61.633457,5578751
2020-04-03,68.628120,69.745934,68.213448,68.808411,61.576984,3635787
2020-04-06,72.026627,73.973778,71.675056,73.919693,66.151093,4426648
2020-04-07,76.497864,78.147537,75.776695,76.155312,68.151764,5676250
2020-04-08,75.307938,75.307938,72.558487,73.811516,66.054276,4299790
2020-04-09,74.604797,75.587395,72.486366,73.324730,65.618668,4790520
2020-04-14,74.496628,75.452171,73.333740,74.631844,66.788399,3012294
2020-04-15,74.640862,74.703957,70.331879,70.818672,63.375977,4393158
2020-04-16,71.611954,71.810272,69.601700,70.124542,62.754791,3750040
2020-04-17,72.567497,74.415489,72.324104,72.576515,64.949081,5050094
2020-04-20,73.414871,73.604179,70.737541,72.964142,65.295967,3084394
2020-04-21,72.179871,72.279037,69.214073,69.899178,62.553123,3996863
2020-04-22,70.593307,71.449692,69.962280,71.224327,63.739002,3097003
2020-04-23,71.485748,72.603561,70.485130,72.270020,64.674797,2988385
2020-04-24,71.125168,72.468338,70.593307,70.710495,63.279171,3140125
2020-04-27,72.297066,73.721367,71.972534,73.694328,65.949417,2986222
2020-04-28,73.694328,77.164948,73.604179,76.515892,68.474449,4841475
2020-04-29,76.533920,79.571838,76.164322,79.202248,70.878487,3826607
2020-04-30,80.049614,80.220894,75.956985,76.335602,68.313103,5075612
2020-05-04,74.280273,74.514656,72.306076,72.837936,65.183037,4191461
2020-05-05,74.280273,75.398087,73.297684,75.271881,67.361176,3006825
2020-05-06,75.362022,75.596405,74.009834,74.343376,66.530251,2208883
2020-05-07,73.685310,76.002060,73.468964,76.002060,68.014618,2866749
2020-05-08,78.886734,81.239540,77.615677,79.625931,71.257637,5058187
2020-05-11,80.581474,81.239540,78.715454,79.445641,71.096298,3054212
2020-05-12,78.859688,79.643959,78.156548,79.202248,70.878487,2542741
2020-05-13,77.994286,78.616295,76.867462,77.615677,69.458649,3093092
2020-05-14,76.624069,77.462425,74.145058,75.857826,67.885544,3594252
2020-05-15,76.578995,78.436005,76.389687,77.651733,69.490921,3481963
2020-05-18,79.562828,82.564690,79.256332,82.366364,73.710060,4371769
2020-05-19,84.043083,84.106186,81.167427,83.691513,74.895943,4382536
2020-05-20,83.258812,85.449356,82.681877,85.034691,76.097969,2619015
2020-05-21,84.196327,85.575562,83.646439,84.457756,75.581657,1705791
2020-05-22,83.114578,85.133850,82.871185,84.376625,75.509048,1961577
2020-05-25,85.160889,86.567169,84.259430,86.522095,77.429047,1667505
